full_text,case_folding,clean_review,normalization,token,stop_review,stem_review,prepos_text,polarity_score,polarity
"@cindertitta Bukan sih mau suudzon sama merk skincare baru, tp emang hasil lab bisa banget di palsuin apalagi dengan kemudahan skrg daftar bpom bisa online
Ehh pas kita udah cocok trnyata tiba2 merk itu kena razia dan produknya discontinue,panik pasti. blm lg efek yg di timbulkan","@cindertitta bukan sih mau suudzon sama merk skincare baru, tp emang hasil lab bisa banget di palsuin apalagi dengan kemudahan skrg daftar bpom bisa online
ehh pas kita udah cocok trnyata tiba2 merk itu kena razia dan produknya discontinue,panik pasti. blm lg efek yg di timbulkan", bukan sih mau suudzon sama merk skincare baru tp emang hasil lab bisa banget di palsuin apalagi dengan kemudahan skrg daftar bpom bisa online ehh pas kita udah cocok trnyata tiba merk itu kena razia dan produknya discontinue panik pasti blm lg efek yg di timbulkan,bukan sih mau suudzon sama merk skincare baru tapi memang hasil lab bisa banget di palsuin apalagi dengan kemudahan sekarang daftar bpom bisa online eh pas kita sudah cocok ternyata tiba merk itu kena razia dan produknya discontinue panik pasti belum lagi efek yang di timbulkan,"['bukan', 'sih', 'mau', 'suudzon', 'sama', 'merk', 'skincare', 'baru', 'tapi', 'memang', 'hasil', 'lab', 'bisa', 'banget', 'di', 'palsuin', 'apalagi', 'dengan', 'kemudahan', 'sekarang', 'daftar', 'bpom', 'bisa', 'online', 'eh', 'pas', 'kita', 'sudah', 'cocok', 'ternyata', 'tiba', 'merk', 'itu', 'kena', 'razia', 'dan', 'produknya', 'discontinue', 'panik', 'pasti', 'belum', 'lagi', 'efek', 'yang', 'di', 'timbulkan']","['suudzon', 'merk', 'skincare', 'hasil', 'lab', 'palsuin', 'kemudahan', 'daftar', 'bpom', 'online', 'eh', 'cocok', 'merk', 'kena', 'razia', 'produknya', 'discontinue', 'panik', 'efek', 'timbulkan']",suudzon merk skincare hasil lab palsuin mudah daftar bpom online eh cocok merk kena razia produk discontinue panik efek timbul,"['suudzon', 'merk', 'skincare', 'hasil', 'lab', 'palsuin', 'mudah', 'daftar', 'bpom', 'online', 'eh', 'cocok', 'merk', 'kena', 'razia', 'produk', 'discontinue', 'panik', 'efek', 'timbul']",-3,-1
"DULU OSIS CUMA RAZIA FLASHDISK / HP BOKEP DOANG,SKINCARE MAH UDAH BUKAN RANAHNYA, ADA BPOM BGSD ATAU MUI KEK !","dulu osis cuma razia flashdisk / hp bokep doang,skincare mah udah bukan ranahnya, ada bpom bgsd atau mui kek !",dulu osis cuma razia flashdisk hp bokep doang skincare mah udah bukan ranahnya ada bpom bgsd atau mui kek ,dulu osis cuma razia flashdisk hp bokep doang skincare mah sudah bukan ranahnya ada bpom bgsd atau mui kayak,"['dulu', 'osis', 'cuma', 'razia', 'flashdisk', 'hp', 'bokep', 'doang', 'skincare', 'mah', 'sudah', 'bukan', 'ranahnya', 'ada', 'bpom', 'bgsd', 'atau', 'mui', 'kayak']","['osis', 'razia', 'flashdisk', 'hp', 'bokep', 'skincare', 'mah', 'ranahnya', 'bpom', 'bgsd', 'mui', 'kayak']",osis razia flashdisk hp bokep skincare mah ranah bpom bgsd mui kayak,"['osis', 'razia', 'flashdisk', 'hp', 'bokep', 'skincare', 'mah', 'ranah', 'bpom', 'bgsd', 'mui', 'kayak']",-8,-1
"Positif thinking aja mungkin OSIS yg razia skincare adalah utusan BPOM yg sedang memusnahkan kosmetik ilegal dan mengandung bahan kimia berbahaya
#OSIS #skincare https://t.co/q6cfORfJYy","positif thinking aja mungkin osis yg razia skincare adalah utusan bpom yg sedang memusnahkan kosmetik ilegal dan mengandung bahan kimia berbahaya
#osis #skincare https://t.co/q6cforfjyy",positif thinking aja mungkin osis yg razia skincare adalah utusan bpom yg sedang memusnahkan kosmetik ilegal dan mengandung bahan kimia berbahaya ,positif thinking saja mungkin osis yang razia skincare adalah utusan bpom yang sedang memusnahkan kosmetik ilegal dan mengandung bahan kimia berbahaya,"['positif', 'thinking', 'saja', 'mungkin', 'osis', 'yang', 'razia', 'skincare', 'adalah', 'utusan', 'bpom', 'yang', 'sedang', 'memusnahkan', 'kosmetik', 'ilegal', 'dan', 'mengandung', 'bahan', 'kimia', 'berbahaya']","['positif', 'thinking', 'osis', 'razia', 'skincare', 'utusan', 'bpom', 'memusnahkan', 'kosmetik', 'ilegal', 'mengandung', 'bahan', 'kimia', 'berbahaya']",positif thinking osis razia skincare utus bpom musnah kosmetik ilegal kandung bahan kimia bahaya,"['positif', 'thinking', 'osis', 'razia', 'skincare', 'utus', 'bpom', 'musnah', 'kosmetik', 'ilegal', 'kandung', 'bahan', 'kimia', 'bahaya']",-9,-1
"Lagi.. Lagi korban Cream abal-abal
Walau BPOM udah razia masih aja ada yang nekat beli cream abal-abal
Yaaa cantik sesaat rusak selamanya 😱😱😱 Yuk beralihlah dengan T2T White &amp; Glow Skincare HWI Terbaekkkk,... https://t.co/JiiiM3gdkq","lagi.. lagi korban cream abal-abal
walau bpom udah razia masih aja ada yang nekat beli cream abal-abal
yaaa cantik sesaat rusak selamanya 😱😱😱 yuk beralihlah dengan t2t white &amp; glow skincare hwi terbaekkkk,... https://t.co/jiiim3gdkq",lagi lagi korban cream abal walau bpom udah razia masih aja ada yang nekat beli cream abal yaa cantik sesaat rusak selamanya yuk beralihlah dengan t white amp glow skincare hwi terbaekk ,lagi lagi korban cream abal walau bpom sudah razia masih saja ada yang nekat beli cream abal ya cantik sesaat rusak selamanya yuk beralihlah dengan t white amp glow skincare hwi terbaekk,"['lagi', 'lagi', 'korban', 'cream', 'abal', 'walau', 'bpom', 'sudah', 'razia', 'masih', 'saja', 'ada', 'yang', 'nekat', 'beli', 'cream', 'abal', 'ya', 'cantik', 'sesaat', 'rusak', 'selamanya', 'yuk', 'beralihlah', 'dengan', 't', 'white', 'amp', 'glow', 'skincare', 'hwi', 'terbaekk']","['korban', 'cream', 'abal', 'bpom', 'razia', 'nekat', 'beli', 'cream', 'abal', 'cantik', 'rusak', 'yuk', 'beralihlah', 'white', 'glow', 'skincare', 'hwi', 'terbaekk']",korban cream abal bpom razia nekat beli cream abal cantik rusak yuk alih white glow skincare hwi terbaekk,"['korban', 'cream', 'abal', 'bpom', 'razia', 'nekat', 'beli', 'cream', 'abal', 'cantik', 'rusak', 'yuk', 'alih', 'white', 'glow', 'skincare', 'hwi', 'terbaekk']",-6,-1
Semoga skincare yang kamu pake gak termasuk yang di razia dan ada di daftar produk tanpa nomor BPOM..… [pic] — https://t.co/ZMuNRxrOr4,semoga skincare yang kamu pake gak termasuk yang di razia dan ada di daftar produk tanpa nomor bpom..… [pic] — https://t.co/zmunrxror4,semoga skincare yang kamu pake gak termasuk yang di razia dan ada di daftar produk tanpa nomor bpom pic ,semoga skincare yang kamu pakai enggak termasuk yang di razia dan ada di daftar produk tanpa nomor bpom pic,"['semoga', 'skincare', 'yang', 'kamu', 'pakai', 'enggak', 'termasuk', 'yang', 'di', 'razia', 'dan', 'ada', 'di', 'daftar', 'produk', 'tanpa', 'nomor', 'bpom', 'pic']","['semoga', 'skincare', 'pakai', 'razia', 'daftar', 'produk', 'nomor', 'bpom', 'pic']",moga skincare pakai razia daftar produk nomor bpom pic,"['moga', 'skincare', 'pakai', 'razia', 'daftar', 'produk', 'nomor', 'bpom', 'pic']",2,1
"Felissshh Skincare plus lightening aman yaa BPOM..Hayuuuk jamanya yang aman,di TV bnyk Razia crem abal2, :D 175rb/pkt http://t.co/KIGC8fsVBy","felissshh skincare plus lightening aman yaa bpom..hayuuuk jamanya yang aman,di tv bnyk razia crem abal2, :d 175rb/pkt http://t.co/kigc8fsvby",felisshh skincare plus lightening aman yaa bpom hayuuk jamanya yang aman di tv bnyk razia crem abal d rb pkt ,felisshh skincare plus lightening aman ya bpom hayuuk jamanya yang aman di tv banyak razia crem abal di ribu pkt,"['felisshh', 'skincare', 'plus', 'lightening', 'aman', 'ya', 'bpom', 'hayuuk', 'jamanya', 'yang', 'aman', 'di', 'tv', 'banyak', 'razia', 'crem', 'abal', 'di', 'ribu', 'pkt']","['felisshh', 'skincare', 'plus', 'lightening', 'aman', 'bpom', 'hayuuk', 'jamanya', 'aman', 'tv', 'razia', 'crem', 'abal', 'ribu', 'pkt']",felisshh skincare plus lightening aman bpom hayuuk jamanya aman tv razia crem abal ribu pkt,"['felisshh', 'skincare', 'plus', 'lightening', 'aman', 'bpom', 'hayuuk', 'jamanya', 'aman', 'tv', 'razia', 'crem', 'abal', 'ribu', 'pkt']",2,1
"Nah lhoo, ribut BPOM vs skincare, bnyk yg kena razia,yg klaten ada yg kena tuh :p","nah lhoo, ribut bpom vs skincare, bnyk yg kena razia,yg klaten ada yg kena tuh :p",nah lhoo ribut bpom vs skincare bnyk yg kena razia yg klaten ada yg kena tuh p,nah loh ribut bpom vs skincare banyak yang kena razia yang klaten ada yang kena tuh p,"['nah', 'loh', 'ribut', 'bpom', 'vs', 'skincare', 'banyak', 'yang', 'kena', 'razia', 'yang', 'klaten', 'ada', 'yang', 'kena', 'tuh', 'p']","['ribut', 'bpom', 'vs', 'skincare', 'kena', 'razia', 'klaten', 'kena', 'p']",ribut bpom vs skincare kena razia klaten kena p,"['ribut', 'bpom', 'vs', 'skincare', 'kena', 'razia', 'klaten', 'kena', 'p']",-6,-1
"Doktif alias dokter detektif vs gerombolan botty x waria ditambah gank umroh Bongkar bisnis skincare berbahaya dan abal abal, tapi ini bukti BPOM atau polisi atau negara gagal dll regulasi dan jaminan konsumen Masak yg sidak orang biasa, negara mana woyyy sampe di sandra itu https://t.co/tVOKC90c4L","doktif alias dokter detektif vs gerombolan botty x waria ditambah gank umroh bongkar bisnis skincare berbahaya dan abal abal, tapi ini bukti bpom atau polisi atau negara gagal dll regulasi dan jaminan konsumen masak yg sidak orang biasa, negara mana woyyy sampe di sandra itu https://t.co/tvokc90c4l",doktif alias dokter detektif vs gerombolan botty x waria ditambah gank umroh bongkar bisnis skincare berbahaya dan abal tapi ini bukti bpom atau polisi atau negara gagal dll regulasi dan jaminan konsumen masak yg sidak orang biasa negara mana woyy sampe di sandra itu ,doktif alias dokter detektif vs gerombolan botty kali waria ditambah gank umroh bongkar bisnis skincare berbahaya dan abal tapi ini bukti bpom atau polisi atau negara gagal dll regulasi dan jaminan konsumen masak yang sidak orang biasa negara mana woyy sampai di sandra itu,"['doktif', 'alias', 'dokter', 'detektif', 'vs', 'gerombolan', 'botty', 'kali', 'waria', 'ditambah', 'gank', 'umroh', 'bongkar', 'bisnis', 'skincare', 'berbahaya', 'dan', 'abal', 'tapi', 'ini', 'bukti', 'bpom', 'atau', 'polisi', 'atau', 'negara', 'gagal', 'dll', 'regulasi', 'dan', 'jaminan', 'konsumen', 'masak', 'yang', 'sidak', 'orang', 'biasa', 'negara', 'mana', 'woyy', 'sampai', 'di', 'sandra', 'itu']","['doktif', 'alias', 'dokter', 'detektif', 'vs', 'gerombolan', 'botty', 'kali', 'waria', 'ditambah', 'gank', 'umroh', 'bongkar', 'bisnis', 'skincare', 'berbahaya', 'abal', 'bukti', 'bpom', 'polisi', 'negara', 'gagal', 'dll', 'regulasi', 'jaminan', 'konsumen', 'masak', 'sidak', 'orang', 'negara', 'woyy', 'sandra']",doktif alias dokter detektif vs gerombol botty kali waria tambah gank umroh bongkar bisnis skincare bahaya abal bukti bpom polisi negara gagal dll regulasi jamin konsumen masak sidak orang negara woyy sandra,"['doktif', 'alias', 'dokter', 'detektif', 'vs', 'gerombol', 'botty', 'kali', 'waria', 'tambah', 'gank', 'umroh', 'bongkar', 'bisnis', 'skincare', 'bahaya', 'abal', 'bukti', 'bpom', 'polisi', 'negara', 'gagal', 'dll', 'regulasi', 'jamin', 'konsumen', 'masak', 'sidak', 'orang', 'negara', 'woyy', 'sandra']",-21,-1
"@AREAJULID Kmaren ngobrol sama temen yang bisnis reseller baju import. ""Klo ada uang,bisnis skin care cepet d olshop""
""Kok bisa?""
""Iya racik sendiri""
""Ga takut salah racik?"" ""Kan nanti ada bpom sama halalnya,klo lolos ya udah aman"" Emang selancar dan selaris itu bisnis skincare.","@areajulid kmaren ngobrol sama temen yang bisnis reseller baju import. ""klo ada uang,bisnis skin care cepet d olshop""
""kok bisa?""
""iya racik sendiri""
""ga takut salah racik?"" ""kan nanti ada bpom sama halalnya,klo lolos ya udah aman"" emang selancar dan selaris itu bisnis skincare.", kmaren ngobrol sama temen yang bisnis reseller baju import klo ada uang bisnis skin care cepet d olshop kok bisa iya racik sendiri ga takut salah racik kan nanti ada bpom sama halalnya klo lolos ya udah aman emang selancar dan selaris itu bisnis skincare ,kemarin mengobrol sama teman yang bisnis reseller baju import kalo ada uang bisnis skin care cepat di olshop kok bisa iya racik sendiri enggak takut salah racik kan nanti ada bpom sama halalnya kalo lolos ya sudah aman memang selancar dan selaris itu bisnis skincare,"['kemarin', 'mengobrol', 'sama', 'teman', 'yang', 'bisnis', 'reseller', 'baju', 'import', 'kalo', 'ada', 'uang', 'bisnis', 'skin', 'care', 'cepat', 'di', 'olshop', 'kok', 'bisa', 'iya', 'racik', 'sendiri', 'enggak', 'takut', 'salah', 'racik', 'kan', 'nanti', 'ada', 'bpom', 'sama', 'halalnya', 'kalo', 'lolos', 'ya', 'sudah', 'aman', 'memang', 'selancar', 'dan', 'selaris', 'itu', 'bisnis', 'skincare']","['kemarin', 'mengobrol', 'teman', 'bisnis', 'reseller', 'baju', 'import', 'uang', 'bisnis', 'skin', 'care', 'cepat', 'olshop', 'iya', 'racik', 'takut', 'salah', 'racik', 'bpom', 'halalnya', 'lolos', 'aman', 'selancar', 'selaris', 'bisnis', 'skincare']",kemarin obrol teman bisnis reseller baju import uang bisnis skin care cepat olshop iya racik takut salah racik bpom halal lolos aman selancar selar bisnis skincare,"['kemarin', 'obrol', 'teman', 'bisnis', 'reseller', 'baju', 'import', 'uang', 'bisnis', 'skin', 'care', 'cepat', 'olshop', 'iya', 'racik', 'takut', 'salah', 'racik', 'bpom', 'halal', 'lolos', 'aman', 'selancar', 'selar', 'bisnis', 'skincare']",4,1
"sabrinastore.duri Menyediakan :
Outfit Import Bangkok ✅
Berbagai macam model celana ✅
Jilbab motif &amp; polos ✅
berbagai macam merk kosmetik ✅
Scarlett lengkap all variant ✅
Skincare BPOM ✅
Berbagai macam merk perfume ✅ https://t.co/ZR3gepgzIc","sabrinastore.duri menyediakan :
outfit import bangkok ✅
berbagai macam model celana ✅
jilbab motif &amp; polos ✅
berbagai macam merk kosmetik ✅
scarlett lengkap all variant ✅
skincare bpom ✅
berbagai macam merk perfume ✅ https://t.co/zr3gepgzic",sabrinastore duri menyediakan outfit import bangkok berbagai macam model celana jilbab motif amp polos berbagai macam merk kosmetik scarlett lengkap all variant skincare bpom berbagai macam merk perfume ,sabrinastore duri menyediakan outfit import bangkok berbagai macam model celana jilbab motif amp polos berbagai macam merk kosmetik scarlett lengkap all variant skincare bpom berbagai macam merk perfume,"['sabrinastore', 'duri', 'menyediakan', 'outfit', 'import', 'bangkok', 'berbagai', 'macam', 'model', 'celana', 'jilbab', 'motif', 'amp', 'polos', 'berbagai', 'macam', 'merk', 'kosmetik', 'scarlett', 'lengkap', 'all', 'variant', 'skincare', 'bpom', 'berbagai', 'macam', 'merk', 'perfume']","['sabrinastore', 'duri', 'menyediakan', 'outfit', 'import', 'bangkok', 'model', 'celana', 'jilbab', 'motif', 'polos', 'merk', 'kosmetik', 'scarlett', 'lengkap', 'all', 'variant', 'skincare', 'bpom', 'merk', 'perfume']",sabrinastore duri sedia outfit import bangkok model celana jilbab motif polos merk kosmetik scarlett lengkap all variant skincare bpom merk perfume,"['sabrinastore', 'duri', 'sedia', 'outfit', 'import', 'bangkok', 'model', 'celana', 'jilbab', 'motif', 'polos', 'merk', 'kosmetik', 'scarlett', 'lengkap', 'all', 'variant', 'skincare', 'bpom', 'merk', 'perfume']",3,1
"@ohmybeautybank Toko ini terkenal ori nder. Kalo yg ga BPOM kemungkinan besar dia versi yg import. Dulu wkt jaman skincare brand ini brand itu blm msk ke Indo, mrk udah import lngsng dr negara aslinya. Mngkn ini sisa2an import itu","@ohmybeautybank toko ini terkenal ori nder. kalo yg ga bpom kemungkinan besar dia versi yg import. dulu wkt jaman skincare brand ini brand itu blm msk ke indo, mrk udah import lngsng dr negara aslinya. mngkn ini sisa2an import itu", toko ini terkenal ori nder kalo yg ga bpom kemungkinan besar dia versi yg import dulu wkt jaman skincare brand ini brand itu blm msk ke indo mrk udah import lngsng dr negara aslinya mngkn ini sisa an import itu,toko ini terkenal orisinal nder kalo yang enggak bpom kemungkinan besar dia versi yang import dulu waktu jaman skincare brand ini brand itu belum masuk ke indonesia mereka sudah import lngsng dari negara aslinya mngkn ini sisa an import itu,"['toko', 'ini', 'terkenal', 'orisinal', 'nder', 'kalo', 'yang', 'enggak', 'bpom', 'kemungkinan', 'besar', 'dia', 'versi', 'yang', 'import', 'dulu', 'waktu', 'jaman', 'skincare', 'brand', 'ini', 'brand', 'itu', 'belum', 'masuk', 'ke', 'indonesia', 'mereka', 'sudah', 'import', 'lngsng', 'dari', 'negara', 'aslinya', 'mngkn', 'ini', 'sisa', 'an', 'import', 'itu']","['toko', 'terkenal', 'orisinal', 'nder', 'bpom', 'versi', 'import', 'jaman', 'skincare', 'brand', 'brand', 'masuk', 'indonesia', 'import', 'lngsng', 'negara', 'aslinya', 'mngkn', 'sisa', 'an', 'import']",toko kenal orisinal nder bpom versi import jaman skincare brand brand masuk indonesia import lngsng negara asli mngkn sisa an import,"['toko', 'kenal', 'orisinal', 'nder', 'bpom', 'versi', 'import', 'jaman', 'skincare', 'brand', 'brand', 'masuk', 'indonesia', 'import', 'lngsng', 'negara', 'asli', 'mngkn', 'sisa', 'an', 'import']",3,1
"Yang lagi viral nih gaiss, ready 9 karton ya~ 100% worth to try! Oh iya yang punya kita ini resmi ya gaiss ber BPOM, bukan import dari Thailand jadi produk kita sudah membayar pajak dll😉 https://t.co/wltRiyBZoE","yang lagi viral nih gaiss, ready 9 karton ya~ 100% worth to try! oh iya yang punya kita ini resmi ya gaiss ber bpom, bukan import dari thailand jadi produk kita sudah membayar pajak dll😉 https://t.co/wltriybzoe",yang lagi viral nih gaiss ready karton ya worth to try oh iya yang punya kita ini resmi ya gaiss ber bpom bukan import dari thailand jadi produk kita sudah membayar pajak dll ,yang lagi viral nih gaiss ready karton ya worth tapi try oh iya yang punya kita ini resmi ya gaiss ber bpom bukan import dari thailand jadi produk kita sudah membayar pajak dll,"['yang', 'lagi', 'viral', 'nih', 'gaiss', 'ready', 'karton', 'ya', 'worth', 'tapi', 'try', 'oh', 'iya', 'yang', 'punya', 'kita', 'ini', 'resmi', 'ya', 'gaiss', 'ber', 'bpom', 'bukan', 'import', 'dari', 'thailand', 'jadi', 'produk', 'kita', 'sudah', 'membayar', 'pajak', 'dll']","['viral', 'gaiss', 'ready', 'karton', 'worth', 'try', 'oh', 'iya', 'resmi', 'gaiss', 'ber', 'bpom', 'import', 'thailand', 'produk', 'membayar', 'pajak', 'dll']",viral gaiss ready karton worth try oh iya resmi gaiss ber bpom import thailand produk bayar pajak dll,"['viral', 'gaiss', 'ready', 'karton', 'worth', 'try', 'oh', 'iya', 'resmi', 'gaiss', 'ber', 'bpom', 'import', 'thailand', 'produk', 'bayar', 'pajak', 'dll']",3,1
"Skincare BPOM yang AMPUH Hilangkan flek? Yang bisa bikin glowing dan putih apa sih??
REALYOU Donk!!
Karena REALYOU menggunakan bahan utamanya TRANEXAMIC ACID , GLUTATHIONE, NIACINAMIDE DENGAN KUALITAS IMPORT PREMIUM.
KEBAYANG GIMANA BAGUS NYA??
So buktikan sendiri! https://t.co/eDMzqnbP8H","skincare bpom yang ampuh hilangkan flek? yang bisa bikin glowing dan putih apa sih??
realyou donk!!
karena realyou menggunakan bahan utamanya tranexamic acid , glutathione, niacinamide dengan kualitas import premium.
kebayang gimana bagus nya??
so buktikan sendiri! https://t.co/edmzqnbp8h",skincare bpom yang ampuh hilangkan flek yang bisa bikin glowing dan putih apa sih realyou donk karena realyou menggunakan bahan utamanya tranexamic acid glutathione niacinamide dengan kualitas import premium kebayang gimana bagus nya so buktikan sendiri ,skincare bpom yang ampuh hilangkan flek yang bisa bikin glowing dan putih apa sih realyou dong karena realyou menggunakan bahan utamanya tranexamic acid glutathione niacinamide dengan kualitas import premium terbayang bagaimana bagus nya sok buktikan sendiri,"['skincare', 'bpom', 'yang', 'ampuh', 'hilangkan', 'flek', 'yang', 'bisa', 'bikin', 'glowing', 'dan', 'putih', 'apa', 'sih', 'realyou', 'dong', 'karena', 'realyou', 'menggunakan', 'bahan', 'utamanya', 'tranexamic', 'acid', 'glutathione', 'niacinamide', 'dengan', 'kualitas', 'import', 'premium', 'terbayang', 'bagaimana', 'bagus', 'nya', 'sok', 'buktikan', 'sendiri']","['skincare', 'bpom', 'ampuh', 'hilangkan', 'flek', 'glowing', 'putih', 'realyou', 'realyou', 'bahan', 'utamanya', 'tranexamic', 'acid', 'glutathione', 'niacinamide', 'kualitas', 'import', 'premium', 'terbayang', 'bagus', 'sok', 'buktikan']",skincare bpom ampuh hilang flek glowing putih realyou realyou bahan utama tranexamic acid glutathione niacinamide kualitas import premium bayang bagus sok bukti,"['skincare', 'bpom', 'ampuh', 'hilang', 'flek', 'glowing', 'putih', 'realyou', 'realyou', 'bahan', 'utama', 'tranexamic', 'acid', 'glutathione', 'niacinamide', 'kualitas', 'import', 'premium', 'bayang', 'bagus', 'sok', 'bukti']",-3,-1
